	MachineNumber	machine_type_basename	FakeCountry	SiteId	SiteNumber	SiteName1	sq_hr	price_euro	type	size	overutilization	swap_up_with	swap_down_with	usageMedian	usageQ3	usageQ1	assetUti	utilization	relocated	contract	cost_negot	other_available	other_in_proximity	bigger_fit_doors	storage_closet	skills_in_team	recommendation	upgrade_to	downgrade_to	reasons	quant_underutilized	quant_overutilized
447	3491	swingo 4000	France	58152	2165574	BASF	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	15.9	22.5	10.200000000000001	0.171875	under	0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']	7245.785	
448	4130	swingo 4000	France	58190	2166601	PHILHARMONIE DE PARIS	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	31.200000000000003	69.6	19.2	0.617647058824		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
449	3897	swingo 4000	France	57986	2159089	MONDELEZ-LU	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	16.8	18.6	14.399999999999999	0.65671641791		0	1	1	1	1	0	1	1				['bigger_fit_doors']		
450	5105	swingo 4000	France	58160	2234307	BECTON DICKINSON	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	12.0	14.399999999999999	10.200000000000001	0.840579710145		0	1	1	1	1	1	1	1						
451	5075	swingo 4000	France	58191	2060634	ISS BRUGES	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	16.8	21.299999999999997	10.65	0.95652173913		0	1	1	0	1	1	1	0				['other_available', 'skills_in_team']		
452	4129	swingo 4000	France	58055	2170952	SINTERTECH	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	8.4	9.6	7.35	0.536231884058		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
453	4786	swingo 4000	France	58189	2133900	CHANGE	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	23.400000000000002	23.400000000000002	23.400000000000002	0.632352941176		0	1	1	0	1	0	1	1				['other_available', 'bigger_fit_doors']		
454	4542	swingo 4000	France	58243	2196428	GEANT CASINO FIRMINY	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	13.8	28.2	12.0	0.850746268657		0	1	1	1	1	1	1	1						
455	4211	swingo 4000	France	58170	2073624	GEANT CASINO	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	10.200000000000001	11.4	5.3999999999999995	0.840579710145		0	1	1	1	0	1	1	1				['other_in_proximity']		
456	4128	swingo 4000	France	58076	2170668	SINTERTECH	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	25.2	43.199999999999996	4.8	0.579710144928		0	1	1	0	1	1	1	1				['other_available']		
457	4511	swingo 4000	France	58032	2194585	LEROY MERLIN	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	11.1	12.3	10.05	0.4		0	1	1	1	0	1	1	1				['other_in_proximity']		
458	4849	swingo 4000	France	58225	2218168	RENAULT	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	8.4	10.799999999999999	7.800000000000001	0.666666666667		0	0	1	1	1	1	1	0				['contract', 'skills_in_team']		
459	3853	swingo 4000	France	57972	2154836	LEROY SOMER	3252.2	14491.57	Ride-on	Large	240	swingo 5000	swingo XP-R	12.3	19.950000000000003	8.4	0.0444444444444	under	1	1	1	1	0	1	1	1				['other_in_proximity']	7245.785	
460	142	swingo 2100	UK	52470	X002	Homerton Hospital	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	126.0	148.8	85.8	0.877300613497	over	0	0	1	1	0	1	1	1				['contract', 'other_in_proximity']		10422.3987539
461	2052	swingo 2100	UK	58511	X008	Birmingham	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	38.7	52.35	25.05	0.666666666667		0	1	1	1	0	1	1	1				['other_in_proximity']		
462	1057	swingo 2100	UK	58510	X007	Edinburgh	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	22.5	31.200000000000003	14.399999999999999	0.631578947368		0	1	1	1	1	1	0	1				['storage_closet']		
463	126	swingo 2100	Poland	51930	ISS  Z?ote Tarasy	ISS  Z?ote Tarasy	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	19.8	21.0	15.600000000000001	0.408805031447		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
464	1583	swingo 2100	Finland	51722	7	Keskuskorjaamo	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	11.4	13.2	8.4	0.12030075188	under	0	1	1	0	1	1	1	1				['other_available']	3767.0	
465	1056	swingo 2100	Australia	54282	1011	Crown Melbourne	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	35.4	69.6	27.3	0.973913043478		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
466	1054	swingo 2100	Australia	53314	1009	Central West Shopping Centre	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	23.400000000000002	31.5	18.0	0.901234567901		0	1	1	1	1	1	1	1						
467	301323615	swingo 2100	Netherlands	51772	1034665	ISS C&C p/a OLVG	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	7.800000000000001	20.400000000000002	4.8	0.305732484076		0	1	1	1	0	1	1	1				['other_in_proximity']		
468	301323614	swingo 2100	Netherlands	52711	2158267	Groep Geleide Wapens de Peel	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	27.0	64.50000000000001	20.099999999999998	0.272727272727	under	0	1	1	0	0	1	0	1				['other_available', 'other_in_proximity', 'storage_closet']	3767.0	
469	301323851	swingo 2100	Netherlands	54256	1034704	Ny Smellinghe Ziekenhuis	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	20.1	22.2	8.85	0.634482758621		0	1	1	1	0	1	1	1				['other_in_proximity']		
470	301330096	swingo 2100	Netherlands	58363	1846586	ABN Amro Bank	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	5.3999999999999995	8.7	2.9999999999999996	0.305555555556		0	1	1	1	1	1	1	0				['skills_in_team']		
471	301323605	swingo 2100	Netherlands	52708	2157837	ISS BV p/a de Ruiter van Stevenink Kazerne	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	15.600000000000001	16.8	12.6	0.55900621118		0	1	1	1	1	1	1	1						
472	301323863	swingo 2100	Netherlands	53191	2236134	Ossendrecht Politie Academie	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	13.799999999999999	20.4	5.1000000000000005	0.679012345679		0	1	1	1	0	1	1	1				['other_in_proximity']		
473	301323861	swingo 2100	Netherlands	53190	2236132	Apeldoorn Politie Academie	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	7.800000000000001	9.9	5.1000000000000005	0.672955974843		0	1	1	1	1	1	0	1				['storage_closet']		
474	301323624	swingo 2100	Netherlands	52656	1121807	Gelderse Vallei	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	10.799999999999999	16.95	9.3	0.229508196721	under	1	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']	3767.0	
475	301323628	swingo 2100	Netherlands	54252	2283166	PoortCentraal	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	1.5	3.5999999999999996	0.6	0.452229299363		0	1	1	1	1	1	0	1				['storage_closet']		
476	301323854	swingo 2100	Netherlands	52651	2245046	Friesland Campina	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	17.7	21.9	13.35	0.549382716049		0	0	1	0	0	1	1	1				['contract', 'other_available', 'other_in_proximity']		
477	301323853	swingo 2100	Netherlands	58365	2300005	Sportcampus Haagse Hogeschool	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	10.2	18.15	5.8500000000000005	0.307692307692		0	1	1	1	0	1	1	0				['other_in_proximity', 'skills_in_team']		
478	301323617	swingo 2100	Netherlands	52651	2245046	Friesland Campina	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	13.2	19.2	9.0	0.662420382166		0	0	1	1	1	1	1	1				['contract']		
479	301323852	swingo 2100	Netherlands	53292	1278938	Delta Lloyd	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	21.599999999999998	25.2	19.8	0.672		0	1	1	0	1	1	1	1				['other_available']		
480	301323604	swingo 2100	Netherlands	52713	1867702	Tergooiziekenhuizen_Blaricum	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	64.80000000000001	74.7	32.1	0.28025477707	under	1	1	1	1	1	0	1	0				['bigger_fit_doors', 'skills_in_team']	3767.0	
481	301323606	swingo 2100	Netherlands	52708	2157837	ISS BV p/a de Ruiter van Stevenink Kazerne	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	19.2	21.0	17.7	0.167741935484	under	1	1	1	0	1	1	1	1				['other_available']	3767.0	
482	301323864	swingo 2100	Netherlands	51290	3542	ISS Warehouse	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	10.799999999999999	12.15	7.05	0.375		0	1	1	1	0	1	1	1				['other_in_proximity']		
483	301330095	swingo 2100	Netherlands	52714	1963748	DHL Aviation	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	5.7	6.8999999999999995	4.949999999999999	0.679245283019		0	1	1	1	1	1	1	1						
484	301323618	swingo 2100	Netherlands	52644	1052338	Waterland Ziekenhuis	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	19.5	26.7	13.5	0.430379746835		0	1	1	1	0	1	1	1				['other_in_proximity']		
485	301323616	swingo 2100	Netherlands	51771	1086684	ISS C&C p/a Academisch Zkhs	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	17.4	17.4	7.199999999999999	0.192546583851	under	0	1	1	1	1	1	1	1	downgrade		swingo 1850		3767.0	
486	301323607	swingo 2100	Netherlands	52709	2182922	ISS BV p/a Lunettenkazerne Vught	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	13.2	16.8	9.0	0.167785234899	under	1	1	1	1	1	1	1	1	downgrade		swingo 1850		3767.0	
487	301323625	swingo 2100	Netherlands	52712	2043469	De Poort van Schiphol	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	8.4	9.6	7.199999999999999	0.0903225806452	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3767.0	
488	301323626	swingo 2100	Netherlands	52654	2251093	Zinzia Zorggroep	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	8.4	10.799999999999999	7.800000000000001	0.308641975309		0	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']		
489	301323627	swingo 2100	Netherlands	54243	2274690	Heineken Hoofdkantoor	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	30.6	63.6	23.400000000000002	0.242038216561	under	0	1	1	1	1	1	1	1	downgrade		swingo 1850		3767.0	
490	301323608	swingo 2100	Netherlands	52651	2245046	Friesland Campina	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	35.099999999999994	70.65	30.0	0.161290322581	under	1	0	1	1	0	0	1	1				['contract', 'other_in_proximity', 'bigger_fit_doors']	3767.0	
491	301323862	swingo 2100	Netherlands	52707	2236130	ISS BV p/a Politie Academie	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	15.0	17.1	12.6	0.0413223140496	under	0	1	1	1	1	1	1	1	downgrade		swingo 1850		3767.0	
492	301330094	swingo 2100	Netherlands	51756	2231078	ISS BV p/a Schiphol	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	16.200000000000003	20.7	11.250000000000002	0.91975308642		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
493	42708	swingo 2100	Schweiz	51578	4057	Wincasa Stücki Shoppingcenter	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	65.4	95.4	34.8	0.320987654321		0	1	1	1	0	1	1	1				['other_in_proximity']		
494	1329	swingo 2100	Schweiz	51703	8500	Migros Multiplex Frauenfeld	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	65.4	72.45	33.45	0.830188679245		0	0	0	1	0	1	1	1				['contract', 'cost_negot', 'other_in_proximity']		
495	1325	swingo 2100	Schweiz	51578	4057	Wincasa Stücki Shoppingcenter	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	21.0	21.3	20.7	0.820987654321		0	1	1	1	1	1	1	1						
496	1213	swingo 2100	Schweiz	51578	4057	Wincasa Stücki Shoppingcenter	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	7.800000000000001	10.200000000000001	6.0	0.813664596273		0	1	1	0	1	1	0	1				['other_available', 'storage_closet']		
497	392	swingo 2100	Schweiz	52706	9542_1	ISS Pool (Münchwilen)	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	13.8	13.8	13.8	0.405405405405		0	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']		
498	1330	swingo 2100	Schweiz	51706	8001	UBS Zürich	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	14.399999999999999	23.400000000000002	7.65	0.21978021978	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3767.0	
499	391	swingo 2100	Schweiz	51615	1015	EPFL (Lausanne)	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	8.4	16.200000000000003	7.800000000000001	0.481012658228		0	1	1	1	0	0	1	1				['other_in_proximity', 'bigger_fit_doors']		
500	1212	swingo 2100	Schweiz	51704	3052	Eidg. Hochschulinstitut EHB	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	72.0	113.10000000000001	43.8	0.645569620253		0	1	1	1	0	1	0	1				['other_in_proximity', 'storage_closet']		
501	151	swingo 2100	Schweiz	51278	KA33	Rolex S.A.-Biel	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	10.799999999999999	13.2	9.899999999999999	0.690789473684		0	1	1	1	1	1	1	1						
502	7523420000000	swingo 2100	Spain	52050	2089952	ISS-HOSPITAL SAN CAMIL	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	18.3	19.950000000000003	16.65	0.895061728395		0	1	1	0	1	1	1	0				['other_available', 'skills_in_team']		
503	10259	swingo 2100	Norway	52178	10259	Coop Obs Sjøkanten	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	15.0	19.2	12.0	0.635802469136		0	1	1	1	1	0	1	1				['bigger_fit_doors']		
504	10300	swingo 2100	Norway	52864	10300	Coop Extra Bygg Volda	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	22.8	26.1	16.200000000000003	0.246913580247	under	1	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']	3767.0	
505	1715	swingo 2100	Finland	53100	62	Otavan Kirjapaino Oy	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	30.6	30.6	23.4	0.814814814815		0	1	1	1	0	1	1	1				['other_in_proximity']		
506	1659	swingo 2100	Finland	51941	22	Sokos Tampere	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	9.0	9.0	9.0	0.611111111111		0	1	1	0	1	1	1	1				['other_available']		
507	1670	swingo 2100	Finland	52224	32	LVI Dahl	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	17.4	18.9	15.0	0.28025477707	under	1	0	0	1	1	1	1	1				['contract', 'cost_negot']	3767.0	
508	10257	swingo 2100	Norway	52177	10257	Jula Mo i Rana	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	16.200000000000003	16.200000000000003	16.200000000000003	0.808641975309		0	1	1	1	0	1	1	1				['other_in_proximity']		
509	10289	swingo 2100	Norway	53176	10289A	Coop Extra Øvre Årdal	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	22.2	22.2	22.2	0.697530864198		0	1	1	1	0	1	1	1				['other_in_proximity']		
510	10301	swingo 2100	Norway	52319	10276	Coop Mega Kristiansund	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	130.5	138.14999999999998	95.25000000000001	0.765432098765	over	0	1	1	1	1	1	1	1	upgrade	swingo XP-R				10969.8987539
511	10484	swingo 2100	Norway	54373	10484	Mo Handelspark	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	26.4	27.599999999999998	13.799999999999999	0.78640776699		0	1	1	1	1	1	1	1						
512	1658	swingo 2100	Finland	52209	29	Rauta-Otra Nekala	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	18.0	21.0	15.0	0.802469135802		0	0	0	1	1	1	0	1				['contract', 'cost_negot', 'storage_closet']		
513	1781	swingo 2100	Finland	53103	65	Mecanova Oy	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	61.2	63.6	34.8	0.148148148148	under	1	0	0	1	1	1	1	1				['contract', 'cost_negot']	3767.0	
514	10479	swingo 2100	Norway	54361	10479	Coop Extra Mosjøen	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	438.9	506.70000000000005	271.95000000000005	0.828282828283	over	0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		48491.8987539
515	10581	swingo 2100	Norway	54296	10548	Coop Stryn	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	14.399999999999999	19.499999999999996	12.3	0.700934579439		0	1	1	1	1	0	1	1				['bigger_fit_doors']		
516	1788	swingo 2100	Finland	58328	137	Abloy Oy	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	6.0	12.900000000000002	3.5999999999999996	0.408805031447		0	1	1	1	1	1	1	1						
517	10322	swingo 2100	Norway	53114	10322	Coop Extra Volda	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	35.4	73.2	24.599999999999998	0.782608695652		0	1	1	1	1	1	1	1						
518	1285	swingo 2100	Finland	53123	70	K-Supermarket Herkkuduo / Teekavi Oy	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	65.4	68.7	33.6	0.85		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
519	1915	swingo 2100	Finland	53442	99	Citymarket Jämsä	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	33.0	66.60000000000001	29.4	0.827160493827		0	1	1	0	1	1	1	1				['other_available']		
520	1732	swingo 2100	Fissa	53326	2261971	FISSA CAMPO DE LA JUVENTUD	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	16.200000000000003	18.15	14.399999999999999	0.428571428571		0	0	0	0	0	1	1	1				['contract', 'cost_negot', 'other_available', 'other_in_proximity']		
521	1935	swingo 2100	Finland	53196	78	Kiinteistö Hatanpään Valtatie 30	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	18.6	22.8	15.0	0.66049382716		0	0	1	1	0	0	1	1				['contract', 'other_in_proximity', 'bigger_fit_doors']		
522	10325	swingo 2100	Norway	53113	10325	Coop Extra Bygg Ulsteinsvik	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	16.5	62.85000000000001	15.600000000000001	0.246835443038	under	1	1	1	1	0	1	1	1				['other_in_proximity']	3767.0	
523	10343	swingo 2100	Norway	53117	10343	Bjørneparken Kjøpesenter	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	25.2	26.4	22.950000000000003	0.794701986755		0	1	1	1	1	1	1	0				['skills_in_team']		
524	1153	swingo 2100	Finland	52886	56	Kauppakeskus Valkea	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	18.000000000000004	28.650000000000002	4.65	0.625		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
525	1824	swingo 2100	Finland	54451	132	K-Rauta Äimärautio	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	82.2	82.5	81.9	0.673913043478		0	0	1	1	1	1	1	1				['contract']		
526	1926	swingo 2100	Finland	53195	77	Sandvik	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	9.0	13.2	7.800000000000001	0.672839506173		0	1	1	1	1	1	1	1						
527	10452	swingo 2100	Norway	53878	10452	Jula Lørenskog	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	29.099999999999998	32.400000000000006	24.599999999999998	0.759259259259		0	1	1	0	1	1	1	1				['other_available']		
528	1782	swingo 2100	Finland	52955	61	Tuike Hamina	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	60.0	73.8	22.8	0.450617283951		0	0	0	1	1	0	1	1				['contract', 'cost_negot', 'bigger_fit_doors']		
529	2090	swingo 2100	Austria	52413	D001	Objekt nicht registriert	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	90.0	95.4	59.1	0.685534591195		0	1	1	0	1	0	1	1				['other_available', 'bigger_fit_doors']		
530	2020	swingo 2100	Finland	53402	92	Jyväskylän kaupunginkirjasto	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	3.0	3.0	3.0	0.402684563758		0	1	1	0	1	1	1	0				['other_available', 'skills_in_team']		
531	2187	swingo 2100	Finland	54454	135	Tokmanni	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	79.2	86.39999999999999	63.6	0.629213483146		0	1	1	1	1	1	1	1						
532	10394	swingo 2100	Norway	53387	10379	Coop Extra Kaupanger	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	69.6	73.2	64.80000000000001	0.672839506173		0	1	1	1	0	1	1	1				['other_in_proximity']		
533	10379	swingo 2100	Norway	53387	10379	Coop Extra Kaupanger	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	18.6	21.9	16.8	0.254777070064	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3767.0	
534	2021	swingo 2100	Finland	53609	101	Kastellin monitoimitalo	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	313.2	376.2	184.2	0.209459459459	under	0	1	1	1	0	1	1	1				['other_in_proximity']	3767.0	
535	10450	swingo 2100	Norway	53860	10450	Coop Extra Fauske	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	28.5	121.64999999999999	25.65	0.681818181818		0	1	1	0	1	1	1	0				['other_available', 'skills_in_team']		
536	2065	swingo 2100	Portugal	54193	P21	Bricodis Madeira	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	35.4	64.2	30.450000000000003	0.596153846154		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
537	10427	swingo 2100	Norway	53635	10427	Trondheim Lufthavn Værnes	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	248.39999999999998	271.8	194.4	0.320987654321	over	0	1	1	1	1	1	0	1				['storage_closet']		25314.3987539
538	10575	swingo 2100	Norway	54399	10575	Coop Extra Vigrestad	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	243.0	250.2	207.29999999999998	0.833333333333	over	0	1	1	1	0	1	1	0				['other_in_proximity', 'skills_in_team']		24657.3987539
539	10609	swingo 2100	Norway	58316	10609	Citycon Solsiden Kjøpesenter	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	248.39999999999998	258.0	211.2	0.703703703704	over	0	1	1	0	1	1	1	1				['other_available']		25314.3987539
540	10590	swingo 2100	Norway	54392	10590	Hitrahallen	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	243.0	254.4	135.6	0.588235294118	over	0	1	1	1	1	1	1	1	upgrade	swingo XP-R				24657.3987539
541	2295	swingo 2100	Finland	58430	154	Keikarin Hovi Oy	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	139.5	140.55	138.45000000000002	1.0	over	0	0	0	1	1	1	1	1				['contract', 'cost_negot']		12064.8987539
542	10614	swingo 2100	Norway	58412	10614	Coop Extra Nordfjordeid	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	122.4	153.29999999999998	62.099999999999994	0.739130434783	over	0	1	1	1	0	1	1	1				['other_in_proximity']		9984.39875389
543	1286	swingo 2100	Finland	58467	157	Upofloor	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	60.0	62.400000000000006	30.6	0.272727272727	under	1	1	1	1	0	1	1	1				['other_in_proximity']	3767.0	
544	2429	swingo 2100	Finland	58500	165	Liikekeskus Koskikara	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	76.8	161.7	54.150000000000006	0.761904761905		0	0	1	1	1	1	1	1				['contract']		
545	10599	swingo 2100	Norway	57612	10599	Røros Metall	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	63.6	75.3	18.9	0.191780821918	under	1	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']	3767.0	
546	11123	swingo 2100	Turkey	51298	117137	CANPARK UMRANIYE AVM ISTANBUL -TM	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	64.2	72.0	32.400000000000006	0.846625766871		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
547	11122	swingo 2100	Turkey	51298	117137	CANPARK UMRANIYE AVM ISTANBUL -TM	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	143.7	201.75	89.1	0.86875	over	0	0	0	1	0	1	1	0				['contract', 'cost_negot', 'other_in_proximity', 'skills_in_team']		12575.8987539
548	1217	swingo 2100	Ireland	51341	ISSIE001	Arytza Ltd.	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	13.2	24.0	6.3	0.892405063291		0	1	1	0	0	1	1	1				['other_available', 'other_in_proximity']		
549	1216	swingo 2100	Ireland	51341	ISSIE001	Arytza Ltd.	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	17.4	19.2	8.100000000000001	0.603773584906		0	1	1	1	0	1	1	1				['other_in_proximity']		
550	75234201669	swingo 2100	France	58268	2182191	SEALEDAIR	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	28.2	66.60000000000001	22.049999999999997	0.171052631579	under	0	1	1	0	0	0	1	1				['other_available', 'other_in_proximity', 'bigger_fit_doors']	3767.0	
551	75234201802	swingo 2100	France	54515	999	ARCHIVES	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	34.8	72.0	17.7	0.0916666666667	under	0	0	0	1	1	1	1	0				['contract', 'cost_negot', 'skills_in_team']	3767.0	
552	75234201798	swingo 2100	France	53080	2251858	DECATHLON LE CHESNAY	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	69.6	77.10000000000001	64.80000000000001	0.759259259259		0	0	1	1	1	1	1	1				['contract']		
553	75234201655	swingo 2100	France	52514	2241965	GTM PARKING DES LOUEURS	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	19.8	27.6	17.4	0.33950617284		0	1	1	1	1	1	0	1				['storage_closet']		
554	752342000000	swingo 2100	France	53075	2263091	CREDIT AGRICOLE NORMANDIE	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	29.4	32.400000000000006	25.2	0.46835443038		0	1	0	1	1	1	0	1				['cost_negot', 'storage_closet']		
555	2169	swingo 2100	Turkey	58373	415114	AKMERKEZ AVM ETILER ISTANBUL -TM	1510.6	7534.0	Ride-on	Large	120	swingo XP-R	swingo 1850	10.200000000000001	11.55	9.6	1.0		0	0	0	1	1	1	1	1				['contract', 'cost_negot']		
