BoxId,BoxSerial,BoxDesignation,MachineId,MachineNumber,MachineDesignation,MachineDesignation2,MachineTypId,MachineTypDesignation,MachineFamilyId,MachineFamilydesignation,ManufacturerId,ManufacturerNumber,ManufacturerName1,ManufacturerName2,ManufacturerStreet,ManufacturerPostalCode,ManufacturerCity,Date,IndustrialHours,Hours,CustomerId,CustomerNumber,CustomerName1,CustomerName2,CustomerStreet,CustomerPostalCode,CustomerCity,SiteId,SiteNumber,SiteName1,SiteName2,SiteStreet,SitePostalcode,SiteCity,Latitude,Longitude,GeoFenceRadius,ClientId,ClientName1,ClientName2,ClientStreet,ClientPostalcode,ClientCity,FakeCountry
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,1/30/2017,1.38,1.23,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,1/31/2017,1.18,1.11,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,1/2/17,1.12,1.07,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/2/17,1.55,1.33,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/2/17,1.68,1.41,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/2/17,2.17,2.1,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/2/17,1.68,1.41,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,6/2/17,1.48,1.29,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,7/2/17,0.75,0.45,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,8/2/17,1.35,1.21,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,9/2/17,1.62,1.37,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,10/2/17,1.53,1.32,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,11/2/17,1.78,1.47,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,12/2/17,1.8,1.48,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/13/2017,2.18,2.11,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/14/2017,1.57,1.34,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/15/2017,1.23,1.14,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/16/2017,1.68,1.41,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/17/2017,1.97,1.58,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/18/2017,1.17,1.1,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/19/2017,1.13,1.08,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/20/2017,1.58,1.35,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/21/2017,2.03,2.02,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/22/2017,1.48,1.29,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/23/2017,1.63,1.38,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/24/2017,0.95,0.57,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/25/2017,1.62,1.37,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/26/2017,0.85,0.51,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/27/2017,1.52,1.31,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/28/2017,0.87,0.52,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,1/3/17,1.35,1.21,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/3/17,1.85,1.51,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/3/17,0.7,0.42,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,4/3/17,1.52,1.31,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,5/3/17,0.75,0.45,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,6/3/17,1.52,1.31,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,7/3/17,1.8,1.48,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,8/3/17,1.03,1.02,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,9/3/17,1.87,1.52,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,10/3/17,0.75,0.45,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,11/3/17,1.77,1.46,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,12/3/17,0.9,0.54,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/13/2017,1.47,1.28,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/14/2017,0.82,0.49,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/15/2017,1.1,1.06,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/16/2017,1.25,1.15,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/17/2017,1.02,1.01,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/18/2017,1.77,1.46,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/19/2017,1.07,1.04,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/20/2017,1.67,1.4,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/21/2017,1.3,1.18,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/22/2017,1.42,1.25,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/23/2017,1.73,1.44,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/24/2017,1.73,1.44,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/25/2017,1.52,1.31,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/26/2017,1.48,1.29,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/27/2017,0.6,0.36,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/28/2017,1.52,1.31,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/29/2017,1.8,1.48,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/30/2017,1.28,1.17,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,3/31/2017,0.83,0.5,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,1/4/17,1.33,1.2,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
1936,3X35661502000800,Interserve MTR2.5 485,563,10,Test Machine 484,NULL,173,swingo 1650,39,Scrubber Dryer,34,1,SealedAir Diversey Care,TASKI,Eschlikonerstrasse,9542,Münchwilen,2/4/17,0.93,0.56,755,111,Kroger ISS,,,          ,,50522,483,Kroger(483),,1670 Scenic Hwy Sw,30078,Snellville,33.882679,-84.007962,80,517,ISS Global,,Buddingevej 197,2860,Søborg,Global
